Temp,Type
-0.54293334,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-0.49613795,Real Data
0.11220226,Real Data
0.11220226,Real Data
-0.07497935,Real Data
-2.2837222,Real Data
-1.0108874,Real Data
0.29938385,Real Data
-0.54293334,Real Data
1.4224734,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.39297464,Real Data
2.639154,Real Data
0.11220226,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
1.0481102,Real Data
-0.07497935,Real Data
0.86092865,Real Data
2.3583815,Real Data
-0.07497935,Real Data
0.86092865,Real Data
0.20579305,Real Data
0.39297464,Real Data
-1.0108874,Real Data
-0.58036965,Real Data
0.48656544,Real Data
0.29938385,Real Data
-1.2916597,Real Data
-1.0108874,Real Data
1.2352918,Real Data
-2.4709039,Real Data
-0.58036965,Real Data
1.9840182,Real Data
-0.35575175,Real Data
-0.9360147,Real Data
0.86092865,Real Data
-1.0108874,Real Data
0.20579305,Real Data
0.48656544,Real Data
0.11220226,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.86092865,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-0.54293334,Real Data
0.67374706,Real Data
0.29938385,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.67374706,Real Data
-0.54293334,Real Data
0.018611453,Real Data
-1.0108874,Real Data
0.23484871,GAN
0.6486098,GAN
-0.83266765,GAN
-2.3824382,GAN
0.6958273,GAN
1.2514482,GAN
-2.247732,GAN
-0.057629347,GAN
0.84119135,GAN
0.40656716,GAN
1.3461621,GAN
-0.7929296,GAN
0.087524205,GAN
-2.2483702,GAN
0.75182956,GAN
-0.916339,GAN
0.38432327,GAN
1.0802417,GAN
-0.7533164,GAN
1.7262247,GAN
-0.9867577,GAN
-0.42013663,GAN
1.137579,GAN
0.1094107,GAN
0.889261,GAN
-0.4463783,GAN
-1.023174,GAN
-0.8033398,GAN
-1.0084257,GAN
-0.86687994,GAN
-0.04668869,GAN
0.78239757,GAN
0.5396801,GAN
0.6396191,GAN
0.8917021,GAN
0.5163876,GAN
-2.1964865,GAN
-0.48017412,GAN
0.012406558,GAN
-0.9535956,GAN
0.96536976,GAN
-1.0440085,GAN
-1.0701149,GAN
0.17952201,GAN
-1.0651684,GAN
-0.043218017,GAN
-0.43577963,GAN
0.9678158,GAN
0.5083142,GAN
1.3162053,GAN
-1.106065,GAN
-1.0944922,GAN
-0.7388038,GAN
0.9392271,GAN
1.177525,GAN
0.015247896,GAN
-0.7900199,GAN
0.7504764,GAN
0.9786332,GAN
-0.29057008,GAN
0.069984674,GAN
0.80196965,GAN
2.0817716,GAN
0.7611591,GAN
-2.3437219,GAN
-0.16011056,GAN
0.4727669,GAN
-0.66229,GAN
-0.15597808,GAN
0.64679104,GAN
-0.6596623,GAN
-0.49545217,GAN
-2.3172648,GAN
0.39593616,GAN
0.42335823,GAN
-0.17097995,GAN
-0.8603059,GAN
1.4747498,GAN
0.9203472,GAN
1.7319083,GAN
-2.1812394,GAN
-0.28085065,GAN
0.5157709,GAN
-0.033714056,GAN
0.7267837,GAN
0.19606811,GAN
-0.4193713,GAN
1.0153604,GAN
-0.39602596,GAN
-0.91763276,GAN
-0.72896343,GAN
0.6045748,GAN
0.7862854,GAN
-0.47244853,GAN
-0.65974826,GAN
-0.08776592,GAN
0.4056549,GAN
0.46903384,GAN
0.6828797,GAN
0.06606005,GAN
-2.2306886,GAN
1.4439957,GAN
0.4775023,GAN
1.4952109,GAN
-0.09023151,GAN
-1.0967064,GAN
0.17608626,GAN
0.89511573,GAN
0.140164,GAN
0.32841006,GAN
-2.3282285,GAN
-0.88468456,GAN
-0.21986169,GAN
-0.44827926,GAN
0.88983136,GAN
0.47632787,GAN
0.45990267,GAN
0.0736748,GAN
-0.9259228,GAN
-0.70408624,GAN
-0.3258803,GAN
0.9357336,GAN
-0.81164646,GAN
-0.8837104,GAN
-1.09038,GAN
-0.76202244,GAN
0.3445245,GAN
-0.696059,GAN
0.29138583,VAE
-0.53169197,VAE
0.12595186,VAE
-0.5398533,VAE
0.42867723,VAE
-0.99374586,VAE
-0.9868217,VAE
-0.99971586,VAE
0.62574583,VAE
0.642564,VAE
-0.39396253,VAE
-0.0049375556,VAE
-1.0011885,VAE
2.157928,VAE
-0.5001382,VAE
-0.6658258,VAE
-0.8087875,VAE
-0.99758273,VAE
1.1558353,VAE
-2.545787,VAE
-0.543121,VAE
0.92337954,VAE
0.35808608,VAE
-0.09376007,VAE
-0.9437935,VAE
0.5852471,VAE
-0.41728038,VAE
-0.007553395,VAE
0.11851153,VAE
-0.5263047,VAE
1.134008,VAE
2.1276987,VAE
-0.49240687,VAE
-0.5347595,VAE
-0.56192786,VAE
-0.65424067,VAE
-0.5337282,VAE
0.813933,VAE
-0.5390326,VAE
3.897475,VAE
0.30437404,VAE
-0.5353542,VAE
0.21333128,VAE
-0.99523586,VAE
0.2585771,VAE
0.4522316,VAE
0.7186292,VAE
0.7824494,VAE
-1.0256841,VAE
0.413125,VAE
-0.2338573,VAE
1.4281203,VAE
-1.0014534,VAE
-1.2078925,VAE
1.019979,VAE
-0.5682258,VAE
1.0329577,VAE
0.9875471,VAE
-0.5446543,VAE
-0.17653844,VAE
-0.1994243,VAE
-0.3255174,VAE
0.93482375,VAE
-0.6293177,VAE
-0.996445,VAE
-2.4254074,VAE
-2.3759696,VAE
0.060571816,VAE
-1.0409876,VAE
0.58412534,VAE
-1.6900125,VAE
-1.0145408,VAE
1.0976971,VAE
0.10246058,VAE
-0.1274626,VAE
-1.2791287,VAE
-0.98737496,VAE
0.092481256,VAE
-0.54035366,VAE
0.91179544,VAE
0.890303,VAE
-0.53087133,VAE
-0.53744185,VAE
0.7644114,VAE
1.9559834,VAE
-0.9848452,VAE
-1.6993762,VAE
-2.465984,VAE
0.9830257,VAE
0.28201962,VAE
1.2375611,VAE
2.8882596,VAE
-0.031833332,VAE
0.6086871,VAE
-0.9701589,VAE
-1.0052572,VAE
-1.026189,VAE
-1.0909184,VAE
-0.733565,VAE
0.6864138,VAE
-1.0876455,VAE
-2.0429466,VAE
1.2273332,VAE
-2.3298843,VAE
0.59326476,VAE
1.1518203,VAE
0.1504292,VAE
-0.0059855916,VAE
0.5297522,VAE
-0.986348,VAE
1.8606275,VAE
-0.098082304,VAE
0.11626053,VAE
0.5832515,VAE
-0.5366399,VAE
0.03584523,VAE
-0.042365108,VAE
0.15799506,VAE
0.81626195,VAE
-0.5371071,VAE
0.9920662,VAE
-0.6832764,VAE
-0.53761464,VAE
0.10504776,VAE
0.7026289,VAE
-0.49706605,VAE
-0.12199175,VAE
-0.5991068,VAE
0.17023394,Hybrid
-0.55549955,Hybrid
-1.2646973,Hybrid
-0.55162925,Hybrid
1.67693,Hybrid
-1.1940768,Hybrid
1.2870913,Hybrid
-0.5272124,Hybrid
0.83356357,Hybrid
-1.2307096,Hybrid
0.06908737,Hybrid
0.7146456,Hybrid
0.13905054,Hybrid
-0.46799532,Hybrid
-0.32142383,Hybrid
-0.9829762,Hybrid
-0.30528566,Hybrid
-1.5974123,Hybrid
0.016857397,Hybrid
-1.645163,Hybrid
-0.5615135,Hybrid
1.4651387,Hybrid
-0.019756276,Hybrid
-0.1316098,Hybrid
1.0675266,Hybrid
-0.654836,Hybrid
0.21295604,Hybrid
0.24087845,Hybrid
-0.7067485,Hybrid
-1.133314,Hybrid
-1.3774152,Hybrid
0.7670138,Hybrid
-0.47028062,Hybrid
-0.54159725,Hybrid
1.3584073,Hybrid
-0.43644297,Hybrid
-0.5355433,Hybrid
0.86941445,Hybrid
-0.5437596,Hybrid
1.4481676,Hybrid
1.2639287,Hybrid
-0.5452193,Hybrid
-0.39103004,Hybrid
1.7354717,Hybrid
2.347125,Hybrid
1.0923972,Hybrid
0.5757233,Hybrid
1.495112,Hybrid
0.017821606,Hybrid
0.60006607,Hybrid
0.6500586,Hybrid
1.7390896,Hybrid
-1.0065324,Hybrid
-1.0352296,Hybrid
0.62308455,Hybrid
-1.0350102,Hybrid
1.2932335,Hybrid
1.1735822,Hybrid
-1.0767987,Hybrid
0.53867036,Hybrid
0.07509802,Hybrid
0.282129,Hybrid
-1.0388637,Hybrid
-1.1423956,Hybrid
-1.2280157,Hybrid
-0.34628853,Hybrid
-2.1746807,Hybrid
0.40203014,Hybrid
-2.3375669,Hybrid
0.19546242,Hybrid
-0.28032982,Hybrid
-1.3182237,Hybrid
0.9647362,Hybrid
0.7248039,Hybrid
0.2598145,Hybrid
-1.1457363,Hybrid
0.93814003,Hybrid
0.116254866,Hybrid
-0.45638868,Hybrid
1.7979525,Hybrid
3.2882912,Hybrid
-0.5511356,Hybrid
-0.5489263,Hybrid
0.19267917,Hybrid
0.29554495,Hybrid
0.15300083,Hybrid
-0.94844085,Hybrid
-0.552004,Hybrid
2.5083356,Hybrid
0.7549923,Hybrid
1.9535017,Hybrid
0.8605598,Hybrid
-0.39615455,Hybrid
1.60367,Hybrid
-2.0147524,Hybrid
1.3480196,Hybrid
-1.1074256,Hybrid
-1.7702048,Hybrid
0.15718208,Hybrid
1.0091195,Hybrid
-1.3797256,Hybrid
-1.492548,Hybrid
1.6592884,Hybrid
-2.5650096,Hybrid
0.269303,Hybrid
1.3067646,Hybrid
0.82909095,Hybrid
-0.9449454,Hybrid
0.63698345,Hybrid
-1.5052037,Hybrid
0.52587706,Hybrid
1.3939905,Hybrid
-0.63388276,Hybrid
0.09556855,Hybrid
-0.54982996,Hybrid
-0.28936931,Hybrid
-0.4239668,Hybrid
-1.5938376,Hybrid
0.8668052,Hybrid
-0.5677919,Hybrid
1.3596948,Hybrid
1.1085349,Hybrid
-0.5477431,Hybrid
0.8682761,Hybrid
0.49375895,Hybrid
-2.4808006,Hybrid
-0.14348969,Hybrid
-0.33487976,Hybrid
-0.26216096,Real Data
0.11220226,Real Data
1.7968366,Real Data
-0.26216096,Real Data
0.29938385,Real Data
0.86092865,Real Data
0.20579305,Real Data
1.4224734,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-0.63652414,Real Data
0.29938385,Real Data
-0.54293334,Real Data
0.86092865,Real Data
0.86092865,Real Data
-1.0108874,Real Data
1.0481102,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
-0.07497935,Real Data
-0.07497935,Real Data
-0.26216096,Real Data
0.67374706,Real Data
0.29938385,Real Data
0.67374706,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-2.4709039,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-1.7596138,Real Data
0.29938385,Real Data
-2.133977,Real Data
0.29938385,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
-0.16857015,Real Data
-0.07497935,Real Data
0.11220226,Real Data
0.67374706,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.39297464,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-2.4709039,Real Data
0.11220226,Real Data
2.3583815,Real Data
-2.1807723,Real Data
-0.63652414,Real Data
-0.26216096,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
-0.26216096,Real Data
1.9840182,Real Data
-1.1044781,Real Data
-0.44934255,Real Data
0.95451945,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
1.609655,Real Data
1.0481102,Real Data
1.7968366,Real Data
0.48656544,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
0.29938385,Real Data
1.7968366,Real Data
1.2352918,Real Data
1.4224734,Real Data
-0.9547329,Real Data
0.76733786,Real Data
-2.4709039,Real Data
-1.0108874,Real Data
0.86092865,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-0.9360147,Real Data
0.86092865,Real Data
0.67374706,Real Data
-0.26216096,Real Data
0.11220226,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
-1.0108874,Real Data
0.48656544,Real Data
-0.26216096,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.67374706,Real Data
0.86092865,Real Data
-0.58036965,Real Data
-0.96409196,Real Data
0.48656544,Real Data
-0.54293334,Real Data
1.2352918,Real Data
0.48656544,Real Data
0.67374706,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
-0.028183946,Real Data
0.11220226,Real Data
0.86092865,Real Data
0.67374706,Real Data
0.48656544,Real Data
-0.54293334,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-0.87050116,Real Data
1.2352918,Real Data
0.86092865,Real Data
0.86092865,Real Data
1.2352918,Real Data
-0.54293334,Real Data
-0.2808791,Real Data
-2.133977,Real Data
0.018611453,Real Data
0.48656544,Real Data
-0.49613795,Real Data
-1.0108874,Real Data
-0.16857015,Real Data
0.48656544,Real Data
0.86092865,Real Data
-0.54293334,Real Data
-1.0325029,GAN
0.68415517,GAN
0.9590438,GAN
-1.1430922,GAN
-0.57071644,GAN
-0.9359761,GAN
1.4016514,GAN
0.94130945,GAN
1.386298,GAN
0.16588104,GAN
0.6788936,GAN
1.0239415,GAN
-0.19743478,GAN
1.8687449,GAN
0.43861505,GAN
-0.8546639,GAN
0.41338727,GAN
-0.43070644,GAN
0.8816976,GAN
0.5198386,GAN
0.12364513,GAN
-0.3235677,GAN
-0.86322695,GAN
-0.7322192,GAN
-0.4062516,GAN
-0.93587345,GAN
0.116718724,GAN
0.793299,GAN
-2.2678983,GAN
2.7191641,GAN
-1.1375268,GAN
0.6698702,GAN
1.1908224,GAN
-1.9337082,GAN
0.534869,GAN
-0.66135395,GAN
-2.2025404,GAN
0.6420346,GAN
0.18348768,GAN
0.95750505,GAN
0.5274416,GAN
0.8469767,GAN
0.6666126,GAN
-0.8785734,GAN
0.7251094,GAN
-0.7534235,GAN
-1.2199321,GAN
0.8813976,GAN
-0.39133036,GAN
-0.8910785,GAN
1.2890077,GAN
-2.2960954,GAN
-0.88257056,GAN
0.35734993,GAN
0.59832877,GAN
0.6144035,GAN
-0.5249116,GAN
-0.51583517,GAN
0.2124475,GAN
0.7416714,GAN
1.1236498,GAN
0.8845934,GAN
-0.7635229,GAN
0.95435846,GAN
0.5967193,GAN
0.4944402,GAN
-2.292308,GAN
0.56597763,GAN
0.7867446,GAN
-0.12843543,GAN
0.553702,GAN
-0.8726367,GAN
0.5443578,GAN
2.014208,GAN
-1.7510879,GAN
-0.49297327,GAN
0.7386064,GAN
2.8047361,GAN
-0.21181434,GAN
-0.5833613,GAN
0.778905,GAN
0.46604303,GAN
0.530342,GAN
1.358433,GAN
0.20760116,GAN
-2.2539039,GAN
-2.3539038,GAN
4.3854446,GAN
-0.53536767,GAN
-1.067318,GAN
-0.6377217,GAN
-0.23034915,GAN
-2.235344,GAN
0.3152803,GAN
0.38317594,GAN
0.3885302,GAN
1.8942764,GAN
2.055878,GAN
0.9007654,GAN
0.47167757,GAN
0.3690784,GAN
-0.92041236,GAN
0.15536325,GAN
-0.870973,GAN
1.3125384,GAN
0.6729327,GAN
0.099640965,GAN
-0.5831921,GAN
1.2264776,GAN
0.91046023,GAN
-1.0491354,GAN
0.93271714,GAN
0.865581,GAN
-2.3371518,GAN
1.0813825,GAN
0.71263754,GAN
-0.23623735,GAN
0.99539584,GAN
1.0929554,GAN
-0.6933781,GAN
-0.85335696,GAN
-0.6807701,GAN
0.40331832,GAN
-0.21462297,GAN
-0.8209405,GAN
-0.76283133,GAN
0.84652156,GAN
3.4259558,GAN
-1.0175494,VAE
-0.0035738312,VAE
0.3076035,VAE
-0.23479557,VAE
1.6489544,VAE
0.8097184,VAE
0.3153234,VAE
0.83592445,VAE
-0.5434246,VAE
-0.5430339,VAE
1.0289959,VAE
-0.963409,VAE
0.49530014,VAE
-1.0262475,VAE
1.6680299,VAE
-0.02596448,VAE
-0.9955316,VAE
1.0553972,VAE
1.0062144,VAE
-1.0003043,VAE
-0.5349057,VAE
-0.1211953,VAE
-0.09548473,VAE
-1.1513246,VAE
-0.5597269,VAE
0.9012278,VAE
1.2948192,VAE
-0.57861435,VAE
-0.96297103,VAE
-1.0126286,VAE
-2.425308,VAE
-0.5386911,VAE
-0.050134297,VAE
-0.62752384,VAE
-0.32031682,VAE
-0.34689024,VAE
-0.98917574,VAE
-0.5379004,VAE
-0.8470373,VAE
-0.10392991,VAE
-0.26470593,VAE
-0.14609973,VAE
-0.60596865,VAE
2.2245624,VAE
0.13965566,VAE
-0.05647247,VAE
-1.0240777,VAE
0.12031053,VAE
-2.4302218,VAE
0.10893525,VAE
1.6968821,VAE
-1.0007206,VAE
-0.48199686,VAE
-1.0006678,VAE
-0.992806,VAE
-0.5340853,VAE
-0.26206467,VAE
1.2998437,VAE
-1.5325865,VAE
0.035355818,VAE
-0.99570805,VAE
-1.0176187,VAE
-0.9976904,VAE
1.8438946,VAE
-0.5921863,VAE
-0.23940495,VAE
2.3798752,VAE
-0.53682977,VAE
-0.8696705,VAE
-2.0661905,VAE
0.69460386,VAE
0.85921705,VAE
1.5766503,VAE
-0.9517289,VAE
1.8200227,VAE
-0.9933509,VAE
-0.976638,VAE
1.6775055,VAE
-0.1955503,VAE
0.18377732,VAE
-1.8206928,VAE
-2.1534255,VAE
1.0506957,VAE
0.35590476,VAE
0.09967844,VAE
0.1227981,VAE
-0.43100756,VAE
-1.3749003,VAE
0.8037879,VAE
-0.4345226,VAE
-0.35923842,VAE
0.1562385,VAE
-1.024124,VAE
0.6905505,VAE
-0.18675165,VAE
-0.560446,VAE
0.5308868,VAE
0.629142,VAE
-0.5384024,VAE
0.07226458,VAE
0.6046962,VAE
0.67243457,VAE
0.45649448,VAE
-1.0099506,VAE
0.08799998,VAE
0.114913225,VAE
-1.0063026,VAE
0.4295743,VAE
-0.5372149,VAE
-1.0369744,VAE
-0.5465613,VAE
-0.54453945,VAE
-1.0224164,VAE
0.48682132,VAE
0.02046122,VAE
0.92259115,VAE
-1.0386642,VAE
-0.53425366,VAE
-1.0082484,VAE
-2.4660628,VAE
0.07095587,VAE
-0.5780518,VAE
1.2929621,VAE
-1.9972881,VAE
0.42425343,VAE
0.3721871,VAE
0.31608894,VAE
-0.53886807,VAE
-0.4926634,Hybrid
0.13691816,Hybrid
1.2109334,Hybrid
0.05094519,Hybrid
0.94720936,Hybrid
0.22456565,Hybrid
0.5872333,Hybrid
0.45231497,Hybrid
-0.55116504,Hybrid
-0.54002875,Hybrid
0.96632105,Hybrid
-0.9890342,Hybrid
0.27220356,Hybrid
-1.9377298,Hybrid
2.7938447,Hybrid
0.7536681,Hybrid
0.7462424,Hybrid
2.5148728,Hybrid
2.5029447,Hybrid
-2.2435498,Hybrid
-0.54517627,Hybrid
-0.7054204,Hybrid
0.102611035,Hybrid
0.35057998,Hybrid
0.70849293,Hybrid
-0.980798,Hybrid
1.141808,Hybrid
-1.2103267,Hybrid
-2.5637565,Hybrid
-1.2769938,Hybrid
-0.74031264,Hybrid
-0.56850827,Hybrid
-0.14745335,Hybrid
-0.62218106,Hybrid
-1.7570007,Hybrid
-1.4210013,Hybrid
0.55266815,Hybrid
-0.5509562,Hybrid
-1.2409017,Hybrid
0.5118042,Hybrid
0.1830967,Hybrid
-1.9601021,Hybrid
-0.98197615,Hybrid
0.38149706,Hybrid
-1.2513717,Hybrid
-1.0006783,Hybrid
-1.3704624,Hybrid
0.9909862,Hybrid
-2.393424,Hybrid
1.1074817,Hybrid
0.9695212,Hybrid
-2.4795327,Hybrid
-0.18306762,Hybrid
-0.82856476,Hybrid
-1.0742714,Hybrid
-0.5540267,Hybrid
0.19727154,Hybrid
1.0839926,Hybrid
-1.298702,Hybrid
-0.7099726,Hybrid
-0.5548283,Hybrid
-1.7640965,Hybrid
-1.4172003,Hybrid
2.6304183,Hybrid
-0.44904277,Hybrid
1.0379602,Hybrid
2.9525886,Hybrid
-1.2442,Hybrid
0.1306758,Hybrid
-0.7133928,Hybrid
-0.79734355,Hybrid
2.259419,Hybrid
-1.2411561,Hybrid
-0.23454975,Hybrid
1.8750708,Hybrid
0.694025,Hybrid
-0.14293061,Hybrid
1.3547256,Hybrid
1.7885942,Hybrid
-0.4588469,Hybrid
-2.3575788,Hybrid
-0.46584448,Hybrid
0.37281927,Hybrid
0.9925811,Hybrid
0.92447853,Hybrid
0.26044694,Hybrid
-0.51351166,Hybrid
-2.36687,Hybrid
-0.19170128,Hybrid
0.16583587,Hybrid
0.13281697,Hybrid
0.81796134,Hybrid
0.07494843,Hybrid
1.4520859,Hybrid
-0.22852854,Hybrid
-2.1050267,Hybrid
0.4216357,Hybrid
0.37443757,Hybrid
-0.54243594,Hybrid
0.33081785,Hybrid
-0.6952875,Hybrid
0.7477861,Hybrid
0.6022981,Hybrid
-1.1052352,Hybrid
-0.043232087,Hybrid
-0.0124744475,Hybrid
0.075809404,Hybrid
0.23365374,Hybrid
-0.30171376,Hybrid
-0.9876281,Hybrid
0.17968194,Hybrid
-0.53804904,Hybrid
-1.4849606,Hybrid
-0.36670667,Hybrid
0.7099875,Hybrid
1.3100297,Hybrid
-0.6142037,Hybrid
-0.55211323,Hybrid
-0.69802606,Hybrid
-0.8165908,Hybrid
-0.071092024,Hybrid
0.7799767,Hybrid
0.5524754,Hybrid
-1.0877974,Hybrid
1.9001821,Hybrid
0.38539746,Hybrid
0.50241137,Hybrid
-0.54132116,Hybrid
0.86092865,Real Data
-2.4709039,Real Data
-0.54293334,Real Data
0.67374706,Real Data
-0.63652414,Real Data
2.3583815,Real Data
-0.54293334,Real Data
1.0481102,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-1.198069,Real Data
0.86092865,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-0.54293334,Real Data
0.29938385,Real Data
0.86092865,Real Data
0.11220226,Real Data
0.41169283,Real Data
1.2352918,Real Data
0.48656544,Real Data
-0.54293334,Real Data
-2.4709039,Real Data
0.11220226,Real Data
0.20579305,Real Data
0.20579305,Real Data
1.609655,Real Data
0.48656544,Real Data
0.29938385,Real Data
0.67374706,Real Data
1.0481102,Real Data
-1.0108874,Real Data
0.97323763,Real Data
1.609655,Real Data
-1.0108874,Real Data
0.11220226,Real Data
0.48656544,Real Data
0.48656544,Real Data
-0.07497935,Real Data
-0.63652414,Real Data
-1.0108874,Real Data
0.11220226,Real Data
-0.96409196,Real Data
1.2352918,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
1.7968366,Real Data
-0.54293334,Real Data
1.2352918,Real Data
1.0481102,Real Data
-1.198069,Real Data
0.67374706,Real Data
-0.9172965,Real Data
0.39297464,Real Data
0.67374706,Real Data
0.48656544,Real Data
0.63631076,Real Data
0.86092865,Real Data
0.48656544,Real Data
-0.07497935,Real Data
-0.07497935,Real Data
-1.0108874,Real Data
-0.54293334,Real Data
-1.0108874,Real Data
0.86092865,Real Data
-0.54293334,Real Data
0.11220226,Real Data
0.018611453,Real Data
-0.54293334,Real Data
-0.63652414,Real Data
-0.54293334,Real Data
1.2352918,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.48656544,Real Data
0.67374706,Real Data
1.2352918,Real Data
-0.54293334,Real Data
0.48656544,Real Data
-0.973451,Real Data
-1.198069,Real Data
-0.54293334,Real Data
-0.54293334,Real Data
0.67374706,Real Data
-1.0108874,Real Data
-0.07497935,Real Data
-2.4709039,Real Data
-0.07497935,Real Data
1.7968366,Real Data
-2.4709039,Real Data
0.20579305,Real Data
0.48656544,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.67374706,Real Data
-0.9116811,Real Data
-1.0108874,Real Data
0.39297464,Real Data
0.58015627,Real Data
-0.54293334,Real Data
0.48656544,Real Data
0.67374706,Real Data
0.29938385,Real Data
0.20579305,Real Data
-1.3852506,Real Data
0.11220226,Real Data
0.11220226,Real Data
0.67374706,Real Data
-1.7596138,Real Data
1.3288827,Real Data
1.0481102,Real Data
0.86092865,Real Data
-0.73011494,Real Data
-0.07497935,Real Data
1.7968366,Real Data
-0.07497935,Real Data
1.3288827,Real Data
1.7968366,Real Data
1.0481102,Real Data
0.48656544,Real Data
-0.07497935,Real Data
-0.07497935,Real Data
0.86092865,Real Data
0.48656544,Real Data
-1.0108874,Real Data
0.39297464,Real Data
0.86092865,Real Data
-1.0845072,GAN
0.30167043,GAN
0.5741847,GAN
0.8247283,GAN
-0.9851057,GAN
-0.033759177,GAN
0.7997245,GAN
-0.34688163,GAN
0.7157159,GAN
1.5027399,GAN
-0.81521684,GAN
2.7710316,GAN
0.3398464,GAN
-0.89249235,GAN
-0.018736795,GAN
2.3063316,GAN
-0.76649946,GAN
1.6714158,GAN
0.9038451,GAN
-2.2746239,GAN
1.0183734,GAN
-1.401784,GAN
-1.4030273,GAN
0.9818067,GAN
-1.0121706,GAN
-0.6248764,GAN
0.8336087,GAN
0.9522526,GAN
-2.1892009,GAN
0.071382284,GAN
0.32187635,GAN
0.7015122,GAN
1.0050592,GAN
-1.9386542,GAN
0.621651,GAN
-0.8989087,GAN
-0.7661283,GAN
-0.5494455,GAN
-0.9431042,GAN
1.247632,GAN
-0.59138024,GAN
0.35519648,GAN
-2.2476394,GAN
0.5359404,GAN
-2.230652,GAN
1.5316122,GAN
0.34023106,GAN
0.5275217,GAN
-1.6557491,GAN
0.661918,GAN
0.23860352,GAN
0.26275843,GAN
-0.9609832,GAN
-0.87866026,GAN
-0.79188186,GAN
-2.2491279,GAN
1.0508265,GAN
0.17010923,GAN
-0.62288296,GAN
-0.45558798,GAN
2.019768,GAN
0.12665209,GAN
0.97483045,GAN
0.7259753,GAN
-0.094694614,GAN
1.3850329,GAN
0.41924074,GAN
-0.11118902,GAN
-0.4065966,GAN
0.816605,GAN
-0.9529094,GAN
-0.68463606,GAN
0.30266404,GAN
0.5315932,GAN
0.25654268,GAN
1.8825634,GAN
0.45393956,GAN
0.27448946,GAN
0.5394698,GAN
0.8115961,GAN
-0.9488773,GAN
0.3875389,GAN
-0.89709634,GAN
1.0229806,GAN
1.2574124,GAN
1.1676271,GAN
1.2607901,GAN
-1.0781877,GAN
0.5619378,GAN
-0.6893278,GAN
-0.6774243,GAN
-0.70262086,GAN
-0.29355213,GAN
0.5279325,GAN
0.23084585,GAN
-0.9065692,GAN
0.05441065,GAN
-0.7885291,GAN
-0.15016985,GAN
0.0815973,GAN
0.5120169,GAN
-0.53625315,GAN
0.36703166,GAN
-0.9444749,GAN
-0.7381187,GAN
0.29426116,GAN
0.03993666,GAN
-0.904255,GAN
-1.0483313,GAN
0.39959592,GAN
-0.330177,GAN
0.7224284,GAN
0.011093214,GAN
-1.0372896,GAN
-1.2354617,GAN
0.23516747,GAN
1.6375096,GAN
1.4417932,GAN
0.86802036,GAN
0.22809793,GAN
-0.4179538,GAN
0.24231422,GAN
-0.7616749,GAN
-0.8398656,GAN
1.2159474,GAN
-0.8439177,GAN
-0.9382883,GAN
0.31796354,GAN
0.70123273,VAE
-0.5746764,VAE
-0.53298724,VAE
0.894682,VAE
0.6059254,VAE
1.7394965,VAE
-0.5409247,VAE
1.0062499,VAE
-0.57889754,VAE
-0.54255396,VAE
0.8319896,VAE
0.8448159,VAE
-1.0102623,VAE
0.10499579,VAE
-0.53468907,VAE
0.32181513,VAE
0.5937465,VAE
-0.15596399,VAE
0.32960775,VAE
0.8290742,VAE
-0.34575498,VAE
-0.5419597,VAE
-1.0129515,VAE
1.4609567,VAE
-0.029932301,VAE
0.025558222,VAE
0.33909392,VAE
0.51142603,VAE
0.51356584,VAE
0.6880495,VAE
1.5840806,VAE
-1.0975536,VAE
-0.62281674,VAE
1.5610603,VAE
-2.2013493,VAE
0.10633498,VAE
0.4934363,VAE
0.5212423,VAE
-0.96357435,VAE
-0.6258289,VAE
-2.356987,VAE
0.10734981,VAE
0.09055184,VAE
0.09242831,VAE
-0.5380401,VAE
-0.5400887,VAE
0.7061146,VAE
-0.53887755,VAE
0.071404904,VAE
-0.10331328,VAE
